CAMCRWP0	CAHMSR07	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSR08	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSR08	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSR08	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSR09	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSR09	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSR09	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD0	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD0	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD0	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD1	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD1	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD1	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD2	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD2	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD2	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD3	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD3	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD3	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD4	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD4	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD4	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD6	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD6	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD6	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD7	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD7	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD7	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD8	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD8	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD8	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD9	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD9	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRD9	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE0	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE0	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE0	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE1	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE1	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE1	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE2	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE2	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE2	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE3	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE3	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE3	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE4	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE4	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE4	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE6	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE6	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE6	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE7	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE7	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE7	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE8	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE8	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE8	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE9	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE9	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRE9	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV0	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV0	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV0	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV1	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV1	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV1	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV2	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV2	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV2	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV3	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV3	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV3	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV4	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV4	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV4	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV6	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV6	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV6	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV7	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV7	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV7	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV8	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV8	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV8	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV9	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV9	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CAHMSRV9	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS001	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS001	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS002	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS002	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS002	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS003	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS003	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS003	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS004	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS004	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS004	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS005	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS005	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPS005	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD02	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD02	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD02	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD03	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD03	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD03	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD04	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD04	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD04	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD05	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD05	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSD05	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE02	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE02	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE02	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE03	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE03	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE03	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE04	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE04	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE04	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE05	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE05	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSE05	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV02	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV02	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV02	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV03	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV03	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV03	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV04	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV04	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV04	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV05	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV05	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CALPSV05	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND001	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND001	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND002	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND002	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND002	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND003	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND003	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND003	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND004	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND004	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASND004	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR02	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR02	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR02	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR03	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR03	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR03	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR04	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR04	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CAMCRWP0	CASNDR04	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMS001	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMS001	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMS001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMSD01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMSD01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMSD01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMSE01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMSE01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMSE01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMSV01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMSV01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMSV01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMV001	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMV001	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMV001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMVD01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMVD01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMVD01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMVE01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMVE01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMVE01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMVV01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMVV01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTHMVV01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPS001	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPS001	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPS001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPSD01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPSD01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPSD01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPSE01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPSE01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPSE01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPSV01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPSV01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTLPSV01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTSNP001	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTSNP001	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
CTMCRWP0	CTSNP001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
FLMCR000	FLCLA001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
FLMCR000	FLSPC001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCR000	GACLA001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCR000	GASPC001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCRWP0	GAHVB001	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCRWP0	GAHVB001	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCRWP0	GAHVB001	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCRWP0	GAHVBD01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCRWP0	GAHVBD01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCRWP0	GAHVBD01	orthonet-agp-wlp	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCRWP0	GAHVBE01	aim-oncology	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
GAMCRWP0	GAHVBE01	aim-rad-echo-sleep	2015-01-01 0:00:00.0	2065-01-01 0:00:00.0
